,trt_imdb_score,trt_duration,trt_language,country,budget,gross,trt_content_rating,trt_genre
3823,5,longa_metragem,english,USA,4800000.0,47277326.0,R,Horror
3825,7,longa_metragem,english,USA,5000000.0,1729969.0,R,Drama
3826,6,longa_metragem,english,USA,4700000.0,1705139.0,R,Fantasy
3829,5,longa_metragem,english,USA,4700000.0,8025872.0,NC-17,Comedy
3841,6,longa_metragem,english,USA,4500000.0,81200000.0,R,Comedy
3846,7,longa_metragem,english,USA,15000000.0,13060843.0,R,Drama
3848,7,longa_metragem,english,USA,4500000.0,3798532.0,R,Crime
3849,8,longa_metragem,english,USA,4500000.0,3609278.0,R,Drama
3853,5,longa_metragem,english,USA,5000000.0,10429707.0,PG,Comedy
3854,8,longa_metragem,english,USA,4500000.0,727883.0,R,Drama
3857,6,longa_metragem,english,USA,2000000.0,410241.0,R,Comedy
3865,5,longa_metragem,english,USA,4500000.0,108229.0,R,Drama
3867,8,longa_metragem,english,USA,4400000.0,112000000.0,R,Drama
3886,5,longa_metragem,english,USA,4000000.0,101055.0,R,Horror
3888,7,longa_metragem,english,USA,4000000.0,44566004.0,R,Drama
3889,8,longa_metragem,english,USA,4000000.0,39200000.0,PG,Comedy
3890,6,longa_metragem,english,USA,4000000.0,36000000.0,R,Drama
3892,7,longa_metragem,english,USA,4000000.0,31252964.0,R,Drama
3893,5,longa_metragem,english,USA,8500000.0,131175.0,PG-13,Drama
3894,7,longa_metragem,english,USA,3600000.0,31968347.0,R,Drama
3898,4,longa_metragem,english,USA,4000000.0,35385560.0,R,Mystery
3901,7,longa_metragem,english,USA,3500000.0,20803237.0,R,Comedy
3902,7,longa_metragem,english,USA,4000000.0,13008928.0,R,Horror
3906,8,longa_metragem,english,USA,4000000.0,25359200.0,R,Drama
3909,4,longa_metragem,english,USA,4000000.0,10097096.0,R,Comedy
3910,4,longa_metragem,english,USA,6000000.0,9821335.0,R,Comedy
3911,7,longa_metragem,english,USA,3200000.0,8243880.0,R,Crime
3913,5,longa_metragem,english,USA,4000000.0,7825820.0,R,Crime
3917,4,longa_metragem,english,USA,4000000.0,17314483.0,R,Comedy
3918,6,longa_metragem,english,USA,4000000.0,6525762.0,R,Comedy
3921,6,longa_metragem,english,USA,4000000.0,4301331.0,R,Comedy
3922,7,longa_metragem,english,USA,4000000.0,4046737.0,R,Comedy
3923,2,longa_metragem,english,USA,8000000.0,3713002.0,R,Documentary
3924,7,longa_metragem,english,USA,4000000.0,3468572.0,R,Drama
3925,7,longa_metragem,english,USA,4000000.0,2892582.0,R,Comedy
3926,5,longa_metragem,english,USA,4000000.0,2800000.0,R,Comedy
3927,6,longa_metragem,english,USA,4000000.0,2426851.0,R,Comedy
3928,6,longa_metragem,english,USA,4000000.0,1325073.0,R,Comedy
3931,8,longa_metragem,other,USA,4000000.0,2601847.0,PG-13,Documentary
3932,4,longa_metragem,english,USA,4000000.0,800000.0,R,Adventure
3935,7,longa_metragem,english,USA,4000000.0,562059.0,R,Drama
3936,5,longa_metragem,english,USA,4000000.0,399793.0,R,Drama
3938,6,longa_metragem,english,USA,4000000.0,371897.0,R,Drama
3940,5,longa_metragem,english,USA,1300000.0,354704.0,R,Crime
3944,7,longa_metragem,english,USA,9500000.0,58214.0,R,Crime
3945,6,longa_metragem,english,USA,14000000.0,75078.0,R,Comedy
3950,6,longa_metragem,english,USA,650000.0,18469.0,R,Drama
3952,5,longa_metragem,english,USA,4000000.0,12836.0,R,Biography
3970,8,longa_metragem,english,USA,3977000.0,198655278.0,G,Drama
3972,6,longa_metragem,english,USA,3800000.0,14873.0,R,Adventure
3974,7,longa_metragem,english,USA,3768785.0,8000000.0,R,Biography
3978,7,longa_metragem,english,USA,3700000.0,2956000.0,R,Adventure
3985,7,longa_metragem,english,USA,3500000.0,83400000.0,PG,Comedy
3987,7,longa_metragem,english,USA,3500000.0,27900000.0,R,Comedy
3988,7,longa_metragem,english,USA,3500000.0,27900000.0,R,Crime
3990,6,longa_metragem,english,USA,3500000.0,14000000.0,R,Comedy
3996,6,longa_metragem,english,USA,3500000.0,25138292.0,R,Horror
3997,3,longa_metragem,english,USA,3500000.0,10305534.0,R,Comedy
3998,6,longa_metragem,english,USA,3500000.0,9449219.0,R,Comedy
3999,7,longa_metragem,english,USA,3500000.0,6390032.0,R,Biography
4003,7,media_metragem,english,USA,3600000.0,5923044.0,NC-17,Comedy
4004,5,longa_metragem,english,USA,3000000.0,3293258.0,PG-13,Action
4008,6,longa_metragem,english,USA,3500000.0,220234.0,R,Comedy
4010,6,longa_metragem,english,USA,3500000.0,101228.0,R,Comedy
4011,5,longa_metragem,english,USA,3500000.0,96793.0,PG-13,Action
4025,7,longa_metragem,english,USA,3500000.0,5354039.0,R,Biography
4027,6,longa_metragem,english,USA,3000000.0,2926565.0,R,Comedy
4028,8,longa_metragem,english,USA,3300000.0,13092000.0,R,Drama
4035,7,longa_metragem,english,USA,3300000.0,8108247.0,PG-13,Drama
4044,7,longa_metragem,english,USA,3200000.0,5776314.0,R,Comedy
4046,7,longa_metragem,english,USA,3000000.0,141600000.0,R,Comedy
4051,6,longa_metragem,english,USA,3000000.0,38168022.0,R,Comedy
4052,5,longa_metragem,english,USA,3000000.0,84749884.0,R,Horror
4056,5,longa_metragem,english,USA,2200000.0,30000000.0,R,Fantasy
4058,5,longa_metragem,english,USA,3000000.0,64423650.0,R,Horror
4059,6,longa_metragem,english,USA,3000000.0,48056940.0,R,Horror
4060,5,longa_metragem,english,USA,3000000.0,19184015.0,R,Biography
4063,5,longa_metragem,english,USA,3000000.0,24629916.0,PG,Comedy
4065,5,longa_metragem,english,USA,3000000.0,19472057.0,R,Horror
4067,5,longa_metragem,english,USA,3000000.0,15369573.0,PG,Adventure
4070,4,longa_metragem,english,USA,2500000.0,15935068.0,R,Fantasy
4072,7,longa_metragem,english,USA,3000000.0,11694528.0,R,Comedy
4075,5,longa_metragem,english,USA,3000000.0,10017041.0,R,Action
4081,3,longa_metragem,english,USA,3000000.0,7059537.0,PG-13,Comedy
4082,7,longa_metragem,english,USA,3000000.0,8114507.0,R,Drama
4083,3,longa_metragem,english,USA,3000000.0,7888703.0,PG,Comedy
4084,6,longa_metragem,english,USA,3000000.0,7282851.0,R,Action
4086,7,longa_metragem,english,USA,3000000.0,5844929.0,PG-13,Comedy
4090,4,longa_metragem,english,USA,3000000.0,4142507.0,R,Comedy
4091,6,longa_metragem,english,USA,3000000.0,4109095.0,R,Crime
4094,5,longa_metragem,english,USA,3000000.0,3902679.0,R,Fantasy
4095,5,longa_metragem,english,USA,3000000.0,3559990.0,R,Comedy
4097,7,longa_metragem,english,USA,4500000.0,3287435.0,R,Drama
4098,5,longa_metragem,english,USA,3500000.0,3071947.0,R,Comedy
4099,6,longa_metragem,english,USA,3300000.0,2961991.0,R,Biography
4103,6,longa_metragem,english,USA,3000000.0,2223990.0,R,Comedy
4104,5,longa_metragem,english,USA,3000000.0,1821983.0,R,Comedy
4106,6,longa_metragem,english,USA,3500000.0,2848578.0,PG,Drama
4114,5,longa_metragem,english,USA,3000000.0,418268.0,R,Comedy
4117,5,longa_metragem,english,USA,3000000.0,200803.0,R,Comedy
4122,4,longa_metragem,english,USA,5000000.0,143000.0,R,Horror
4123,6,longa_metragem,english,USA,3000000.0,39852.0,R,Comedy
4147,6,longa_metragem,english,USA,1500000.0,3123749.0,R,Comedy
4154,7,longa_metragem,english,USA,8000000.0,22201636.0,R,Crime
4155,8,longa_metragem,english,USA,2883848.0,25000000.0,R,Comedy
4156,5,longa_metragem,english,USA,2800000.0,19170001.0,R,Horror
4157,8,longa_metragem,english,USA,2800000.0,22202612.0,R,Adventure
4158,8,longa_metragem,english,USA,2800000.0,86300000.0,PG,Comedy
4159,5,longa_metragem,english,USA,2000000.0,952620.0,R,Horror
4161,7,longa_metragem,english,USA,2700000.0,9054736.0,R,Drama
4168,7,longa_metragem,english,USA,2600000.0,119500000.0,R,Comedy
4169,5,longa_metragem,english,USA,1800000.0,32600000.0,R,Horror
4180,5,longa_metragem,english,USA,2500000.0,40041683.0,R,Comedy
4181,5,longa_metragem,english,USA,2500000.0,33349949.0,PG,Documentary
4183,6,longa_metragem,english,USA,26000000.0,25809813.0,PG,Comedy
4184,4,longa_metragem,english,USA,2500000.0,14400000.0,R,Horror
4187,6,longa_metragem,english,USA,2500000.0,32230907.0,R,Comedy
4188,7,longa_metragem,english,USA,2500000.0,6401336.0,R,Drama
4189,7,longa_metragem,english,USA,2500000.0,26781723.0,R,Comedy
4190,8,longa_metragem,english,USA,2500000.0,5400000.0,R,Drama
4192,7,longa_metragem,english,USA,2500000.0,1282084.0,R,Drama
4195,7,longa_metragem,english,USA,2500000.0,3325638.0,PG-13,Comedy
4197,7,longa_metragem,english,USA,2500000.0,6851969.0,R,Comedy
4199,7,longa_metragem,english,USA,2500000.0,12995673.0,R,Comedy
4200,7,longa_metragem,english,USA,2500000.0,173783.0,R,Documentary
4203,5,longa_metragem,english,USA,2500000.0,71904.0,PG-13,Comedy
4204,7,longa_metragem,english,USA,2500000.0,99851.0,R,Documentary
4207,5,longa_metragem,other,USA,2500000.0,75727.0,PG-13,Drama
4208,6,longa_metragem,english,USA,2500000.0,322157.0,R,Comedy
4212,6,longa_metragem,english,USA,2400000.0,5731103.0,R,Drama
4219,3,longa_metragem,english,USA,2450000.0,178739.0,PG-13,Drama
4225,7,longa_metragem,english,USA,2280000.0,76400000.0,G,Animation
4228,5,longa_metragem,english,USA,4000000.0,36200000.0,R,Horror
4229,4,longa_metragem,english,USA,2200000.0,21300000.0,R,Horror
4230,5,longa_metragem,english,USA,2200000.0,379643.0,PG-13,Drama
4238,8,longa_metragem,english,USA,2100000.0,23650000.0,R,Drama
4248,5,longa_metragem,english,USA,2300000.0,792966.0,R,Action
4251,6,longa_metragem,english,USA,2000000.0,14673301.0,R,Horror
4257,7,longa_metragem,english,USA,2000000.0,11533945.0,R,Biography
4260,7,longa_metragem,english,USA,2000000.0,34522221.0,PG-13,Drama
4266,8,longa_metragem,english,USA,2700000.0,5792822.0,R,Drama
4268,6,longa_metragem,english,USA,1500000.0,4599680.0,R,Drama
4270,7,longa_metragem,english,USA,2000000.0,6531491.0,R,Drama
4273,7,longa_metragem,english,USA,2000000.0,3885134.0,R,Comedy
4277,7,longa_metragem,english,USA,2000000.0,3335839.0,R,Action
4278,5,longa_metragem,english,USA,2000000.0,2557668.0,PG-13,Crime
4279,4,longa_metragem,english,USA,2000000.0,2506446.0,R,Comedy
4283,6,longa_metragem,english,USA,2000000.0,1984378.0,R,Comedy
4285,3,longa_metragem,english,USA,2000000.0,1098224.0,PG-13,Adventure
4287,6,longa_metragem,english,USA,2000000.0,1477002.0,R,Drama
4291,6,longa_metragem,english,USA,2000000.0,653621.0,NC-17,Biography
4294,4,longa_metragem,english,USA,3400000.0,535249.0,R,Comedy
4296,7,longa_metragem,english,USA,6000000.0,371081.0,PG-13,Comedy
4298,6,longa_metragem,english,USA,2000000.0,124494.0,PG-13,Action
4301,5,longa_metragem,english,USA,3800000.0,100669.0,R,Comedy
4303,4,longa_metragem,english,USA,13500000.0,186354.0,R,Drama
4312,6,longa_metragem,english,USA,2000000.0,198407.0,R,Drama
4328,7,longa_metragem,english,USA,2300000.0,7927.0,R,Crime
4333,5,longa_metragem,english,USA,2000000.0,2436.0,R,Comedy
4343,7,longa_metragem,english,USA,1900000.0,4600000.0,R,Crime
4344,6,longa_metragem,english,USA,1900000.0,1420578.0,PG-13,Drama
4355,7,longa_metragem,english,USA,1900000.0,444044.0,R,Drama
4361,7,longa_metragem,english,USA,1800000.0,12784397.0,PG-13,Drama
4363,7,longa_metragem,english,USA,1800000.0,3050934.0,PG-13,Drama
4376,6,longa_metragem,english,USA,500000.0,145540.0,R,Drama
4381,7,longa_metragem,english,USA,1700000.0,35918429.0,R,Crime
4382,6,longa_metragem,english,USA,2000000.0,92401.0,R,Horror
4383,6,longa_metragem,english,USA,1700000.0,1943649.0,PG-13,Comedy
4399,5,longa_metragem,english,USA,1650000.0,2580.0,R,Drama
4402,7,longa_metragem,english,USA,2000000.0,19067631.0,PG-13,Comedy
4403,6,longa_metragem,english,USA,1100000.0,11806119.0,R,Action
4406,7,longa_metragem,english,USA,1500000.0,7362100.0,R,Comedy
4407,6,longa_metragem,english,USA,1000000.0,7022940.0,R,Comedy
4412,7,longa_metragem,english,USA,1500000.0,2365931.0,R,Comedy
4413,6,longa_metragem,english,USA,1500000.0,53991137.0,PG-13,Fantasy
4417,6,longa_metragem,english,USA,1500000.0,712294.0,R,Drama
4418,5,longa_metragem,english,USA,1500000.0,3447339.0,R,Comedy
4420,7,longa_metragem,english,USA,1500000.0,406035.0,R,Drama
4423,6,longa_metragem,english,USA,1500000.0,373967.0,R,Horror
4424,6,longa_metragem,english,USA,1500000.0,194568.0,R,Comedy
4427,8,longa_metragem,english,USA,1500000.0,163245.0,G,Comedy
4428,6,longa_metragem,english,USA,1500000.0,119841.0,PG,Drama
4429,6,longa_metragem,english,USA,1500000.0,173066.0,R,Comedy
4435,6,longa_metragem,english,USA,2000000.0,52166.0,R,Drama
4437,5,longa_metragem,english,USA,2500000.0,1163508.0,R,Drama
4449,7,longa_metragem,english,USA,2000000.0,184925485.0,R,Animation
4462,7,longa_metragem,english,USA,1300000.0,695229.0,R,Comedy
4463,7,longa_metragem,other,USA,1592000.0,638951.0,R,Drama
4464,6,longa_metragem,english,USA,1300000.0,609042.0,PG,Drama
4470,6,longa_metragem,english,USA,1000000.0,19539.0,R,Comedy
4475,6,longa_metragem,english,USA,1250000.0,19100000.0,R,Horror
4484,7,longa_metragem,english,USA,1200000.0,24741700.0,R,Drama
4485,7,longa_metragem,english,USA,1200000.0,55153403.0,R,Horror
4486,7,longa_metragem,english,USA,1200000.0,18488314.0,R,Comedy
4491,7,longa_metragem,english,USA,1200000.0,9180275.0,R,Drama
4494,6,longa_metragem,english,USA,1200000.0,2199853.0,R,Comedy
4495,6,longa_metragem,english,USA,1200000.0,2859955.0,PG-13,Drama
4496,8,longa_metragem,english,USA,1200000.0,2812029.0,R,Crime
4500,6,longa_metragem,english,USA,1200000.0,594904.0,PG-13,Comedy
4501,6,longa_metragem,english,USA,1200000.0,58936.0,R,Comedy
4511,6,longa_metragem,english,USA,2600000.0,2850263.0,PG,Adventure
4515,6,longa_metragem,english,USA,3000000.0,16101109.0,R,Comedy
4518,5,longa_metragem,english,USA,1100000.0,1400000.0,R,Action
4530,8,longa_metragem,english,USA,960000.0,117235247.0,PG,Drama
4534,5,longa_metragem,english,USA,1000000.0,31537320.0,R,Horror
4536,6,longa_metragem,english,USA,1000000.0,17986000.0,R,Horror
4538,5,longa_metragem,english,USA,1000000.0,18112929.0,R,Horror
4540,3,longa_metragem,english,USA,5000000.0,20773070.0,PG,Drama
4541,5,longa_metragem,english,USA,1000000.0,10042266.0,PG-13,Drama
4543,7,longa_metragem,english,USA,3500000.0,9701559.0,R,Drama
4544,7,longa_metragem,english,USA,1000000.0,9013113.0,R,Adventure
4545,4,longa_metragem,english,USA,1000000.0,53245055.0,R,Horror
4546,6,longa_metragem,english,USA,900000.0,9000000.0,NC-17,Comedy
4551,5,longa_metragem,english,USA,6000000.0,7186670.0,R,Adventure
4553,7,longa_metragem,english,USA,1000000.0,5997134.0,R,Biography
4556,6,longa_metragem,english,USA,1000000.0,3386698.0,R,Comedy
4561,7,longa_metragem,english,USA,1000000.0,2508841.0,R,Crime
4562,7,longa_metragem,english,USA,1000000.0,4946250.0,PG-13,Documentary
4563,5,longa_metragem,english,USA,1000000.0,1950218.0,R,Comedy
4566,7,longa_metragem,english,USA,1000000.0,1677838.0,PG,Documentary
4567,7,longa_metragem,english,USA,1000000.0,1744858.0,R,Comedy
4570,7,longa_metragem,english,USA,1000000.0,982214.0,R,Drama
4571,7,longa_metragem,english,USA,1000000.0,798341.0,PG-13,Crime
4574,6,longa_metragem,english,USA,1000000.0,582024.0,NC-17,Comedy
4575,6,longa_metragem,english,USA,2500000.0,548712.0,R,Drama
4576,7,longa_metragem,english,USA,1000000.0,464655.0,R,Comedy
4577,6,longa_metragem,english,USA,1000000.0,464126.0,R,Drama
4581,7,longa_metragem,english,USA,1000000.0,104077.0,R,Comedy
4583,6,longa_metragem,english,USA,1000000.0,279282.0,PG-13,Comedy
4586,7,media_metragem,english,USA,1000000.0,274661.0,R,Crime
4592,5,longa_metragem,english,USA,1000000.0,96734.0,PG-13,Action
4594,6,longa_metragem,english,USA,900000.0,100659.0,R,Horror
4595,6,longa_metragem,english,USA,500000.0,48430.0,R,Comedy
4596,6,longa_metragem,english,USA,1000000.0,21210.0,R,Comedy
4599,6,longa_metragem,english,USA,1000000.0,12996.0,R,Action
4601,6,longa_metragem,english,USA,1000000.0,10018.0,R,Crime
4602,5,longa_metragem,english,USA,1000000.0,62480.0,R,Drama
4603,6,longa_metragem,english,USA,1000000.0,6387.0,R,Comedy
4607,5,longa_metragem,english,USA,1500000.0,703.0,R,Comedy
4638,8,longa_metragem,english,USA,910000.0,9600000.0,R,Crime
4639,5,longa_metragem,english,USA,930000.0,20186.0,R,Comedy
4642,7,longa_metragem,english,USA,950000.0,1007962.0,R,Crime
4643,6,longa_metragem,english,USA,900000.0,381186.0,R,Drama
4645,7,longa_metragem,english,USA,900000.0,16097842.0,R,Biography
4646,6,longa_metragem,english,USA,900000.0,6643.0,R,Comedy
4650,7,longa_metragem,english,USA,850000.0,819939.0,R,Comedy
4653,6,longa_metragem,english,USA,850000.0,1243961.0,R,Comedy
4655,5,longa_metragem,english,USA,825000.0,15278.0,PG,Drama
4661,7,longa_metragem,english,USA,800000.0,4771000.0,R,Comedy
4662,7,longa_metragem,english,USA,800000.0,1001437.0,R,Drama
4674,7,longa_metragem,english,USA,777000.0,115000000.0,PG,Comedy
4676,6,longa_metragem,english,USA,750000.0,5518918.0,R,Action
4677,7,longa_metragem,english,USA,750000.0,4007792.0,R,Comedy
4680,5,longa_metragem,english,USA,750000.0,77501.0,R,Horror
4683,6,longa_metragem,english,USA,750000.0,47329.0,R,Drama
4688,8,longa_metragem,english,USA,700000.0,7830611.0,PG-13,Documentary
4691,7,longa_metragem,english,USA,700000.0,1141829.0,NC-17,Crime
4696,7,longa_metragem,english,USA,700000.0,2694973.0,R,Drama
4706,7,longa_metragem,english,USA,609000.0,3000000.0,R,Comedy
4707,6,longa_metragem,english,USA,60000.0,140530114.0,R,Horror
4708,8,longa_metragem,english,USA,600000.0,13300000.0,R,Documentary
4710,5,longa_metragem,english,USA,600000.0,171988.0,PG-13,Action
4712,6,longa_metragem,english,USA,600000.0,13493.0,R,Drama
4723,6,longa_metragem,english,USA,500000.0,33451479.0,PG,Drama
4725,6,longa_metragem,english,USA,500000.0,39552600.0,G,Adventure
4726,5,longa_metragem,english,USA,500000.0,30500882.0,R,Adventure
4728,5,longa_metragem,english,USA,500000.0,17000000.0,PG,Horror
4730,7,longa_metragem,english,USA,500000.0,5739376.0,R,Comedy
4731,7,longa_metragem,english,USA,1000000.0,3773863.0,PG-13,Drama
4733,7,longa_metragem,english,USA,500000.0,2047570.0,R,Biography
4736,6,longa_metragem,english,USA,500000.0,906666.0,R,Documentary
4737,6,longa_metragem,english,USA,500000.0,1114943.0,R,Drama
4739,7,longa_metragem,english,USA,500000.0,985341.0,R,Drama
4740,7,longa_metragem,english,USA,500000.0,603943.0,R,Crime
4741,6,longa_metragem,english,USA,500000.0,334041.0,R,Crime
4742,6,longa_metragem,english,USA,500000.0,295468.0,R,Comedy
4743,5,longa_metragem,english,USA,500000.0,243347.0,R,Crime
4744,6,longa_metragem,english,USA,500000.0,154077.0,R,Comedy
4750,6,longa_metragem,english,USA,500000.0,52850.0,R,Comedy
4753,5,longa_metragem,english,USA,500000.0,31937.0,R,Comedy
4754,6,longa_metragem,english,USA,500000.0,13134.0,R,Drama
4758,4,longa_metragem,english,USA,500000.0,1332.0,R,Comedy
4780,5,longa_metragem,english,USA,450000.0,2712293.0,R,Crime
4784,6,longa_metragem,english,USA,500000.0,23000.0,R,Comedy
4786,7,longa_metragem,english,USA,439000.0,2300000.0,R,Comedy
4788,7,longa_metragem,english,USA,225000.0,2938208.0,PG-13,Comedy
4791,6,longa_metragem,english,USA,400000.0,44540956.0,PG,Comedy
4792,7,longa_metragem,english,USA,1066167.0,258113.0,R,Crime
4793,6,longa_metragem,english,USA,15000.0,107917283.0,R,Horror
4796,7,longa_metragem,other,USA,400000.0,1689999.0,R,Drama
4799,7,longa_metragem,english,USA,218.0,592014.0,R,Biography
4804,6,longa_metragem,english,USA,35000000.0,80276912.0,PG-13,Comedy
4812,6,longa_metragem,english,USA,379000.0,2808000.0,R,Musical
4816,7,longa_metragem,english,USA,1750211.0,1523883.0,R,Documentary
4817,4,longa_metragem,english,USA,350000.0,4000000.0,R,Action
4827,6,longa_metragem,english,USA,312000.0,1281176.0,PG-13,Comedy
4828,6,longa_metragem,english,USA,8000000.0,16115878.0,R,Action
4830,7,longa_metragem,english,USA,300000.0,2360184.0,PG-13,Comedy
4832,6,longa_metragem,english,USA,300000.0,255352.0,R,Drama
4833,7,longa_metragem,english,USA,200000.0,856942.0,R,Drama
4840,6,longa_metragem,english,USA,200000.0,5199.0,R,Drama
4845,4,longa_metragem,english,USA,300000.0,2468.0,R,Thriller
4851,6,longa_metragem,english,USA,270000.0,318622.0,R,Biography
4852,7,longa_metragem,english,USA,250000.0,12006514.0,R,Comedy
4853,6,longa_metragem,english,USA,250000.0,4186931.0,R,Comedy
4855,7,longa_metragem,english,USA,250000.0,3799339.0,R,Crime
4856,6,longa_metragem,english,USA,250000.0,1977544.0,R,Comedy
4857,6,longa_metragem,english,USA,250000.0,1050600.0,R,Comedy
4858,6,longa_metragem,english,USA,250000.0,902835.0,R,Comedy
4862,7,longa_metragem,english,USA,250000.0,203134.0,R,Animation
4863,5,longa_metragem,english,USA,150000.0,191309.0,R,Drama
4864,6,longa_metragem,english,USA,250000.0,3388210.0,PG-13,Drama
4868,3,longa_metragem,english,USA,250000.0,49494.0,R,Drama
4890,7,longa_metragem,english,USA,225000.0,111300.0,R,Documentary
4891,7,longa_metragem,english,USA,225000.0,1027119.0,R,Drama
